gene	D0h.rep1	D0h.rep2	D1h.rep1	D1h.rep2	D2h.rep1	D2h.rep2	D4h.rep1	D4h.rep2	R1h.rep1	R1h.rep2	R2h.rep1	R2h.rep2	R4h.rep1	R4h.rep2
AT1G15980	76.88599488	92.49921111	135.8456344	175.794409	118.8497808	121.2081413	124.9447495	113.5569667	100.8679433	105.504861	56.42463813	42.51148154	73.82345422	68.11329884
AT5G22450	24.25232718	22.34928035	43.28819484	41.98055493	45.54077236	39.80608319	52.48109317	44.64005493	68.69979872	71.03095874	44.2351487	27.38441221	32.67075818	31.91091502
AT5G02450	404.4596691	336.2736901	217.3232874	197.1115569	166.2137567	155.6298882	170.9519446	180.2409131	128.4922703	113.0804425	217.3424727	211.3788608	256.3862212	239.1834449
AT5G25350	29.37429174	29.42785434	35.16693	33.15160858	46.0415274	39.08784555	71.06766512	73.55643537	112.1785445	122.6898396	70.12339439	71.39879332	58.83388703	48.60959407
AT5G51830	85.98401967	69.75899063	44.80276851	45.30569186	104.5151498	97.44309433	115.08575	113.890345	110.1010541	131.2372201	136.0126358	137.1734513	110.4800374	72.66854637
AT5G19690	78.64467009	74.14600028	52.60894091	51.84877813	43.62837254	43.2033787	34.16388868	32.91206927	20.44171061	24.58186935	46.824447	52.67169553	90.77153738	75.33781617
AT1G55210	187.3485617	185.2915882	93.7179379	94.92473826	134.9608201	140.5364502	108.2599985	122.5442826	180.0978775	160.7582084	234.8419948	224.1161478	258.696007	245.9639006
AT1G79940	62.88364858	63.22311884	53.99292996	48.39727967	54.33186647	64.44481347	51.36037018	54.69301664	63.6323281	69.43294561	96.28962643	104.359133	92.54302522	101.2405498
AT3G19450	243.0480691	199.1196959	67.2507802	56.60391782	62.66345709	61.5472423	25.14602111	49.18901651	15.2988572	13.51300595	83.81768557	96.90393423	196.8015833	209.933828
AT2G27820	125.1685751	122.3613912	46.53616884	56.33789549	77.5247367	73.78978727	56.5245743	61.87884111	61.06462719	70.42257101	159.2667786	178.5611638	178.6361498	164.4151952
AT4G37300	146.0350876	141.079527	105.1279614	120.5211611	96.80467297	105.4742081	103.7738954	117.826176	99.74418212	79.53157153	184.7414813	160.5826269	128.3264156	148.8212585
AT1G21580	19.33252392	18.85474656	20.24065041	18.77518454	24.21899068	23.757763	27.04950638	25.5275042	31.61702554	30.6243673	17.54191301	18.37192607	20.44963484	16.99272398
AT4G13180	142.5055069	104.9360837	76.75799263	77.42832172	70.44064306	84.3527093	71.02217036	97.76548713	228.5262722	202.062979	208.8858891	222.6606004	212.7309835	181.9843118
AT3G47070	227.8022694	163.0403546	257.5819453	231.5440254	128.3122473	111.7247737	111.131321	110.9385092	104.5026256	70.76368696	110.3461131	96.05919027	163.5445134	184.8234682
AT3G22600	59.67078135	44.78676854	41.60658861	31.20412943	74.69544114	78.65130951	174.9329018	203.4228282	242.7506254	211.4438904	202.6601094	176.2846608	103.2022168	97.30548337
AT4G26700	25.74125741	35.7389658	70.58908044	74.67654476	52.78046828	55.15394794	77.3842504	77.75430262	76.6620549	77.48155319	46.05429174	47.93426605	33.81684782	38.16836039
AT1G80480	138.5983792	147.1263622	133.3686428	132.4174111	93.8189682	102.1225275	86.17750985	79.28367229	71.04942726	73.32531324	70.63823007	70.47970975	80.18452749	89.26796118
AT2G41680	132.9602354	154.1970649	97.95412359	123.5303588	72.84944058	72.51208637	83.71356347	74.87209712	78.57381766	90.20067763	81.78396999	77.66533569	98.07283596	106.0267747
AT1G76520	84.29337025	92.57702165	14.71968475	15.88907306	19.86612663	18.63306876	29.48899844	21.82282711	53.95411151	73.13976876	161.5290606	180.690859	118.9287207	113.5229928
AT5G47330	18.68677031	16.54599529	95.6988441	77.85777281	152.0394393	89.0626609	106.0413146	86.57086229	168.1852125	187.3398689	203.0683947	155.3425016	72.56993027	104.2756148
AT2G26890	16.65955979	21.373477	22.00507168	21.10822994	20.91335612	22.37153702	19.15450944	17.4620847	22.71399791	29.14063992	17.7305019	17.96624842	24.11598702	21.33242461
AT1G31420	78.14017673	92.96251648	47.12660245	42.62464172	31.07845542	26.8064094	20.41883875	25.2467157	28.60620959	21.14313133	81.509136	84.36720261	128.7329189	148.8182382
AT1G48450	106.8348684	109.1062486	92.88276787	106.585713	99.62040096	104.0749161	113.3084093	109.4480636	92.18110655	101.7071559	108.1493841	103.2778684	110.0823368	99.71239791
AT5G22000	34.44307454	38.83930336	92.80637147	89.1355656	90.2922539	90.29198906	139.7729456	122.4259966	107.516839	105.234273	70.18457841	59.96304555	56.02454824	61.25321685
AT2G18790	37.25603588	41.67866823	35.78387634	37.42447484	35.44440186	36.38143002	32.4161812	35.95148353	33.31689264	32.92501053	41.89389822	45.66747824	50.92668273	49.23436228
AT1G21670	38.22415627	35.42125562	156.1251391	172.2780276	86.52268294	92.05202799	70.21197824	92.48720275	39.51478724	37.48634249	34.70493925	34.81016005	29.91095774	26.93168539
AT1G65010	52.78297022	64.75910024	47.44765628	47.79280473	33.35940255	26.90837421	20.3806362	16.3824485	15.08531878	13.09614338	34.85141107	37.39373177	46.00741778	54.47598921
AT5G04830	140.8999632	119.9778658	126.0599183	76.21504466	137.0777646	135.1594123	130.0894834	133.0380368	136.6193341	126.6326248	150.9155455	154.5121613	159.6938476	165.1124465
AT1G64790	36.00230793	40.49156227	19.86317468	24.09041367	16.07233566	16.14191745	12.93748724	11.37351761	10.88063706	9.978357148	14.44051344	14.29119336	29.33035151	25.51445505
AT2G45070	174.9292689	217.0490655	139.9341406	174.8617105	166.0962837	200.9615636	157.0324167	184.0704445	169.8720778	177.7048093	222.1990795	273.0307891	324.1607582	308.0395331
AT1G51710	70.57507544	61.08283562	58.41031139	54.24046268	58.57523213	57.48588244	85.91478197	95.43757346	96.25829641	92.40882511	133.2184974	133.9673979	124.0987279	125.2169682
AT5G25220	29.72965276	43.15817334	42.86346561	46.4150806	83.50550085	86.99188	96.84551881	95.89213648	107.2292017	101.9787689	136.3331846	139.2394854	95.71471155	111.351328
AT4G02500	101.4462515	95.40202286	116.6680409	117.4744013	101.7486373	84.59590475	82.76629479	59.86306452	88.09822954	76.47559983	89.14805352	83.92983752	74.82429074	70.88995723
AT1G51090	24.93163117	41.8642317	343.7585134	227.8120041	219.3645953	167.6150065	111.6157797	113.7081618	227.9428019	308.0201662	182.9890413	111.8688716	115.8428843	134.2865838
AT5G59613	237.4278818	172.4633197	195.8986887	151.348139	145.1246507	144.3959899	154.0193793	193.5217341	135.9174507	103.344011	179.9446301	155.2048142	192.1720788	182.9807121
AT1G04850	91.44876287	79.93376096	67.641085	64.94594069	78.23967322	83.55112041	77.86659477	71.49660435	83.10206452	69.82291386	91.68039527	93.47674761	119.7048993	130.4614512
AT1G47420	185.120119	167.1610961	149.7406563	163.9268999	130.3980484	177.0692514	154.7088125	159.5504197	112.9505364	124.9449223	159.0433374	157.2845414	181.2946617	196.3209429
AT1G27200	12.66512105	13.43697165	83.65286953	94.86426208	116.6167583	107.4798193	103.84112	75.52320486	93.96290627	91.65524714	65.59318536	53.50734879	49.29257198	43.71153442
AT4G32920	12.39561686	13.32066686	28.78579144	22.71567757	59.18333739	58.55635058	64.53113746	54.33086923	34.59917772	40.7252494	21.28857981	18.95907163	21.65424166	24.45070828
AT2G26980	36.17567154	25.31279432	24.89368565	20.7756998	32.09945309	23.88909912	51.22028707	50.0407237	76.71535272	61.87455321	109.1008686	107.4258068	58.83206102	67.64043781
AT5G56680	121.7026401	115.0913779	63.41312551	72.1265978	58.14545427	69.13557826	51.03912082	52.22822075	46.16874864	52.69971992	139.8542678	125.2219701	110.6934397	106.6168259
AT3G25800	49.9430672	52.11037176	51.14786836	49.8165182	67.17549377	56.7055565	86.52265132	110.1512473	104.2271082	106.3522919	89.28680826	92.67712297	68.55478152	68.48099618
AT1G26270	32.92512061	29.86108219	104.4534072	86.65172341	83.53867445	76.05622454	65.08057378	63.3232184	60.00100477	62.95036395	58.29122369	63.24204768	46.758428	39.28788882
AT3G27300	80.68499727	71.32361018	62.74479593	66.05825822	81.13297706	87.65583438	80.90631843	76.52643648	82.36428932	73.64416697	89.94080788	82.53837449	81.12891869	75.43627963
AT2G40360	128.0354449	105.1723724	36.1898227	46.70801022	48.4028409	46.98637803	49.77491111	39.87768406	46.65666234	37.28161935	82.37929375	79.01569538	85.46579073	92.01820397
AT1G04170	142.1730421	140.9465713	60.435488	69.14000886	49.79187335	53.31295331	55.53364096	53.03074506	55.00406207	62.12367773	112.8879429	113.8855005	119.2757528	128.0158858
AT4G28140	0.526243172	0.147683062	446.6242677	451.1306014	110.7455822	84.45544323	111.4940566	91.55943875	97.28900894	94.95420453	15.17439941	15.49222099	3.62977898	3.792579028
AT4G15530	13.75327005	15.47559539	13.33817105	10.21984954	55.16595202	62.55371037	39.07140113	31.24239713	34.48460026	31.13123509	51.07719528	54.57941052	184.6711491	158.6112631
AT4G11260	110.7963043	108.1361485	119.1146712	116.777775	108.3611204	132.8849087	95.62477391	112.4659804	94.68786125	95.7304094	117.3652465	112.80424	110.9952334	101.0217648
AT1G17720	55.94845589	55.90916539	53.11693853	43.92874661	71.64974758	66.82146159	76.8351964	74.62645839	77.66059739	75.28693748	80.97603648	78.61707349	63.45968508	67.7208757
AT1G71220	48.46966824	52.09692233	37.34344918	38.80856644	30.17374768	29.39996144	24.1063485	20.16368318	20.22147832	17.09860612	30.04421945	27.6013213	53.5295525	51.11574853
AT1G65720	88.07845745	95.88691489	92.14580998	95.9797832	111.9993662	122.7051472	141.3468987	159.8716063	154.8357344	137.9921639	141.870418	164.3788112	116.5613413	126.693035
AT3G04790	339.3545483	377.8303658	208.775931	248.1236781	107.2676648	138.824087	62.49274211	61.64494488	65.76906323	68.12062586	151.3141005	138.4976525	246.2122202	245.8192476
AT5G17990	116.3499547	116.0842538	56.20390751	63.3775648	102.3529435	93.99562636	64.24181237	63.54847049	69.94114099	66.57673405	66.10381202	71.34156802	137.5131785	124.0520169
AT3G62600	114.7738657	110.9592687	68.32591665	88.3596028	89.33020226	66.2666812	52.60487222	42.12212287	50.25547776	46.57413176	157.3441775	178.9033669	246.072156	266.133573
AT1G61100	37.26513868	32.59550723	66.85982977	63.09513587	30.34871851	25.17554084	37.44579816	41.19276239	91.56566361	82.59733691	82.22905225	87.12387666	61.82892606	67.85333501
AT4G26110	151.265146	131.5262178	73.0254387	80.63823085	61.22715323	70.60226105	58.33621837	53.17605305	51.17725102	35.24848092	90.73029084	91.00162581	105.9807167	109.392754
AT2G25970	103.8505409	110.5408716	57.4877583	74.15376512	67.40821871	67.47147143	58.05185876	55.042111	62.85597443	78.53843498	79.31682472	95.92555931	113.3719419	100.2831302
AT1G07610	253.6010016	173.1239649	409.412435	444.0982677	261.1075014	358.2653743	544.0060573	696.2448117	225.2093803	298.6244788	207.9604499	198.1511558	163.8291621	174.6042509
AT1G59900	113.7899208	105.4985136	120.2323215	129.073796	101.5676234	116.6252208	97.83562736	107.1020546	69.00574472	85.33760535	110.4962041	88.8061597	128.2233016	131.0971423
AT5G47480	26.18078751	28.96981828	26.99710763	30.19996941	37.23470598	29.37619412	40.01270512	33.88863535	47.57557557	50.17969092	37.47668453	42.68707909	38.28351032	33.27778746
AT5G46210	75.94482471	79.1346936	60.92473072	63.65635247	54.65252476	49.35470743	55.30414734	53.38677457	56.56571872	53.83677119	79.29146645	68.68791588	78.91662658	73.33656182
AT1G14980	223.2664271	188.1229154	97.65031133	95.23922017	112.1960141	119.7079133	88.49200872	88.73435759	74.039988	65.53246202	175.9903768	208.7947199	197.819358	187.7613004
AT4G33920	39.1286063	34.25568551	56.50686253	64.07128268	52.45685235	45.03186823	59.73279566	54.27157564	216.2875432	233.8434307	103.2385877	65.33085636	48.13220804	52.96088555
AT5G43900	31.67749853	32.74480401	29.17033507	30.04675936	32.43505932	30.19724761	30.83293612	29.67314531	44.51601132	43.59578717	37.16961259	29.7883197	33.32220077	32.42100494
AT1G67300	26.6779772	30.85781925	67.18352436	70.72422626	112.7910703	118.1458168	133.9443618	139.380425	130.5184864	140.0224531	77.04372001	68.69131128	61.54461904	50.21483737
AT2G41475	125.0397589	118.231818	140.5225396	106.7977231	193.451624	192.754524	124.0023574	110.0834988	206.259582	222.3324418	201.6492437	232.0745601	178.2039607	190.5290714
AT4G28660	386.1914662	330.3290405	181.0970442	223.1116439	102.1325985	143.3681957	78.64985546	87.71819555	65.07392763	75.12960071	163.2805136	144.2097091	252.6606375	250.6928616
AT1G74060	181.6801665	170.0839338	97.02489576	99.75024689	82.86602834	97.32005329	71.75480141	67.01640456	62.40223075	38.84335636	111.765044	117.4182525	146.1661312	143.1060409
AT5G11500	128.2235775	106.2076391	107.8816628	99.79959163	93.58189388	90.69928869	96.27385851	109.8584714	83.14743486	76.50892834	127.3867304	126.9471367	134.9803083	137.0973175
AT3G11830	129.4254084	143.6477545	75.36817122	87.45132837	66.29798522	78.56144901	55.06468501	64.79775714	45.36591482	54.701652	85.80694173	81.96808228	121.1955347	113.2180229
AT4G27870	63.71301264	57.74407724	36.99618389	35.99407452	84.25893046	78.82160267	42.84911954	44.44055099	59.32634226	56.63078522	78.02694136	81.47108641	80.34376165	80.62877145
AT5G59420	54.23887061	56.48497389	96.77866226	86.24874478	82.1529176	74.31489762	105.7215192	104.6826957	146.2873219	128.6354371	121.0031386	136.8052221	88.64077278	86.56610146
AT1G78920	36.10571467	46.93169808	41.91900037	47.82911279	44.36303066	60.77418429	41.19909036	43.12805814	34.5657503	40.53185791	41.25415882	50.46462896	70.64996861	59.54941888
AT4G34590	112.0159076	102.0645726	36.29637885	24.82965492	119.0060979	101.9335235	106.5769136	100.4317642	145.9851918	120.5164544	240.5933371	212.9159508	191.8755483	234.9711928
AT1G75280	152.9425093	136.3264293	116.1884854	90.50663213	88.79671815	96.17362769	40.9517954	43.19635781	46.91380065	39.05117735	154.63098	127.7522578	184.9464373	167.6590067
AT4G37640	27.38377388	26.62714058	99.84707747	70.15956412	30.2600058	34.85096157	28.16211952	28.89891569	67.89169295	73.86786254	42.64068904	47.87732364	31.56450274	23.60540951
AT1G24180	137.250432	105.0542883	68.70549374	69.45712555	65.6754828	72.60004687	77.33462506	89.59180925	92.88664506	111.1402653	141.6837718	163.4758466	167.2166907	148.1169872
AT5G26667	111.3593193	102.10104	92.80076684	77.61611839	95.97246455	80.42027684	95.10204523	77.79928054	119.8758524	114.9080077	144.623229	140.2634755	134.9548222	118.2032301
AT3G13750	76.7810117	81.1782674	42.67075824	56.5072392	21.16368966	18.68984835	23.12715845	38.21540804	23.44260166	24.3653529	65.89878624	74.67009762	81.78645271	85.00773695
AT3G51820	134.8270835	144.6196848	132.5948026	178.2424905	98.86642647	117.019767	77.58870988	72.53775705	70.89765919	80.51772707	57.58041693	69.09732756	84.97630401	95.58962844
AT3G52500	115.4270876	123.3985296	60.07168545	64.99723029	36.08794231	36.98214523	25.71673943	25.05627862	52.15996437	46.34840787	132.7179718	127.2402022	130.8283686	150.2281066
AT3G57410	27.02627893	25.81725198	34.65664914	35.17116153	34.36576507	26.18113287	34.66272931	35.40974199	35.99672286	35.19300403	42.08953196	42.20375557	41.96156466	45.20085184
AT1G31800	129.84836	141.7684267	93.40596075	111.3578915	79.31386974	63.83116659	53.19993054	53.27120322	45.39206447	47.34121699	78.88933116	67.31575269	115.7780121	135.4008144
AT1G22780	425.3906878	346.4540231	201.4574445	219.0176006	163.2927161	160.8395637	182.922759	206.5102719	128.4714199	98.64820322	241.3542804	233.7117957	297.2921414	300.0578169
AT4G37120	72.52663903	67.95302798	59.61906806	57.39306372	73.47768386	80.75132445	86.41985123	100.253458	124.52895	115.8198333	111.5460654	117.445037	85.74863693	98.0037924
AT4G14320	357.7582993	297.1615088	175.8866336	169.6723227	154.5363562	168.6997871	129.2886253	100.8435936	105.2179482	104.6636409	129.3013114	172.1892632	231.7135895	228.1446638
AT4G21150	90.43746637	97.90819903	77.04283957	77.96306681	53.41864596	52.31219948	37.41696421	43.26075806	29.71290215	30.17088223	72.85989145	92.61511646	132.3898801	118.116971
AT2G38230	306.031997	307.7384078	124.427092	135.7337319	74.86322712	85.11541624	45.55756387	48.65610355	46.7576738	52.12704954	114.9968821	114.7429323	265.2889331	261.125683
AT1G24100	181.072403	152.8332662	96.90748501	99.86017737	107.7790252	109.2583085	21.52959066	24.52268041	36.48154933	38.49504631	114.3520418	123.7926855	202.1347138	190.4350182
AT2G37190	401.4198649	341.4890506	188.0336516	169.9727607	114.8464941	145.2005184	106.6474882	137.238448	73.50854384	50.17976485	190.9815133	185.0325621	258.0839502	257.5115298
AT2G47940	91.48605741	103.4862157	99.00137141	135.3259782	67.10999829	74.8203303	56.33814961	57.59909714	66.22259092	61.09718274	52.76398017	53.47190886	56.61656945	58.00292876
AT4G15110	90.60847292	86.68716637	87.33118464	103.1161199	93.24551787	105.3202292	100.8708347	100.2709188	76.0543852	72.22296193	55.9631894	54.8368374	72.65033442	82.95087356
AT1G72510	109.6717803	97.2131508	125.2176819	106.407496	129.3329718	115.2252725	74.28099986	66.69063785	164.2189275	128.2993444	149.7365188	134.584999	88.43285382	89.39432474
AT5G03300	155.0575208	150.0082511	67.39059177	69.36263595	45.60721053	56.30497534	32.87981727	42.89906339	19.48051953	19.34346354	67.28268212	77.83966418	134.5082815	125.6418652
AT2G29670	62.66866175	89.61887654	51.79283454	62.69932306	59.61022137	45.94676516	64.07700029	84.6493577	77.0120384	71.85286061	82.50095192	65.15733176	114.6607284	116.4662608
AT1G48630	298.1455725	265.7491683	81.81846202	102.2927268	57.05861076	69.49788598	47.89561411	84.57692181	46.31295394	36.02555277	152.5733691	138.7281482	194.5552655	171.4981485
AT1G13360	84.20317616	70.9517967	86.79592129	55.50306376	182.689728	181.5493935	130.0985338	158.4811478	170.0666118	145.4275838	119.5703183	131.5303967	104.733047	87.04379094
AT1G48830	250.365864	232.246206	159.6890941	161.3771858	172.5937574	170.3934279	154.5882413	141.1629393	107.7026346	108.2829887	137.2983973	154.3354917	199.2190232	186.43547
AT2G46280	128.4039419	120.7626431	75.69620395	92.31058509	72.91196943	81.93418012	65.15895494	76.20491418	59.92417889	70.80431331	122.2810279	106.6445578	117.536106	123.1877865
AT3G51840	66.18364652	51.84273985	88.71731613	85.0643604	84.8504407	74.86246131	156.5240827	161.9442488	119.8781045	104.2406902	75.17762458	94.01492559	81.40519199	76.72799601
AT5G65430	107.6134652	95.76268782	100.8824222	92.53719476	60.32248608	58.72415664	71.81478242	79.0444862	99.74728389	89.42090514	178.5088184	196.9105234	151.8718413	154.3279728
AT1G14000	64.06988756	53.1237656	74.20355069	63.43494264	86.48333507	82.35796907	85.7559425	90.03058576	136.7225111	139.395586	141.3327578	159.5315564	101.706554	100.9057956
AT3G48730	199.6116972	200.2243724	138.1916277	185.8066252	62.4925862	74.69163776	54.3367861	43.43257298	45.51991317	45.44834278	58.28333788	62.09271441	91.35085499	101.6703739
AT5G20490	25.28637605	25.72837517	28.26996425	25.26247812	34.36812238	22.44460503	40.3083665	42.80685477	36.70295413	36.68353433	37.12671909	33.35686556	37.28925974	33.45667012
AT3G52340	23.96699957	29.16989418	75.64912758	64.28741785	101.0119897	119.6125523	111.126518	91.14371295	107.6241799	104.4212589	101.7247628	86.39099267	104.2447121	104.12654
AT5G24120	29.61861764	24.99332655	83.7202244	39.55893024	131.8448922	148.2296948	98.69515065	105.6156528	66.53000835	63.32037315	55.91985035	50.06400311	46.34582969	50.63638279
AT2G29980	160.4875475	141.0389736	94.7236622	97.97989704	81.25965903	103.4737781	76.83326425	101.5045437	48.83868101	33.38311009	113.3057204	128.0882158	132.6415318	126.9669341
AT5G65310	117.1655177	113.2147794	78.40556907	75.81287828	42.89888196	48.56181819	39.14546834	51.56471487	77.33452222	66.90015233	95.22751756	96.47471349	84.38896891	86.85244831
AT2G31390	139.4765939	115.1471537	83.52134972	83.36276426	88.5751879	122.1197426	98.44212716	149.8591071	98.18346234	96.22980917	166.4545942	197.754704	151.5885542	134.3205404
AT2G41220	52.99363553	41.26283557	29.05109735	28.48614451	26.96840694	31.34440959	35.87875128	38.59245711	25.49207809	20.86039846	25.25487838	20.04037756	37.30361442	31.76957284
AT3G18890	117.8254662	132.7719323	114.6463471	149.2965863	64.29729603	67.98748712	41.93505171	26.30015736	43.65460525	55.39889899	33.65196221	36.7175239	36.05448615	38.08921911
AT1G55500	63.67421002	72.23280163	41.09590002	36.53264396	54.36057104	51.81255809	57.62887271	45.81037699	61.30866252	59.6644916	90.66650151	97.30983511	75.9745415	77.88431772
AT5G18400	66.01452027	59.40937147	83.80871566	89.61321282	59.62828525	38.58843798	98.21927974	96.54728583	273.3492717	295.3380699	222.9100455	186.1160535	91.99696062	93.57185972
AT5G23900	328.0157056	295.7318191	144.3135094	147.2476377	151.9271607	179.6468245	172.417043	161.7558334	113.2846185	119.3005499	204.5871596	209.7929739	236.388323	215.4154357
AT2G20610	221.8517923	193.5470412	94.85403392	88.73842361	88.21806041	97.02970239	26.03954306	27.70704347	26.8629953	35.42110241	74.52005685	68.8678986	163.0408486	146.8736326
AT5G09510	260.4013116	242.0790331	97.37683404	127.5591817	85.8894437	124.2334914	69.10682263	84.29683266	71.81734156	63.92539059	132.8802615	151.6731689	182.2070617	188.1963814
AT5G26830	88.50786086	97.47620912	60.04428143	74.24609763	52.90530944	53.61762973	49.48680724	51.70174954	46.97321786	51.83698617	87.41350335	91.9422377	89.25387389	92.31791673
AT4G02230	287.7702971	223.9439086	169.9602613	152.8737714	149.4838158	165.4216148	179.2698331	163.4513749	151.55334	121.6745385	223.0400601	221.4218466	253.2555557	295.2252964
AT1G76690	145.897329	103.8637422	37.0918902	45.31785696	42.28661898	49.88897674	49.21527771	56.19920809	156.1343112	155.2701082	206.3465323	189.7832128	147.0898389	149.5420483
AT1G27320	28.2399234	33.83200355	28.17562276	32.3776707	48.5381361	38.1682977	48.51286233	50.78166184	40.12838384	39.54356781	45.08519415	47.415022	50.83108913	45.52365082
AT5G46420	90.78018666	90.06711024	81.85158775	87.60189656	65.97793304	61.49849633	62.84928981	62.10123485	51.97304377	47.83258011	53.76008657	44.35863766	65.71563619	70.75079152
AT2G40490	200.1380862	196.8522618	164.83288	191.5207653	92.82165305	79.03536253	87.45923597	67.4548543	76.33685272	67.79891941	84.82907616	77.15223167	83.97946606	92.23040015
AT1G27450	181.1730121	172.4936756	125.8741553	124.8506182	97.56422168	114.5226564	68.63800693	72.35236308	58.39200828	67.46597329	103.5298554	123.8268193	158.754638	132.2632957
AT4G17560	187.4314907	187.5756485	212.1965475	272.0451218	161.0796597	155.001939	122.0992392	68.01098093	105.0994798	99.75195356	93.17553	86.83153352	109.5866858	120.7735317
AT1G43890	83.43877853	70.43523759	122.8441253	110.9461819	154.1318731	162.2455198	215.0110535	225.6073068	234.0693742	198.2632218	203.0708564	222.8108263	133.3439329	110.1829784
AT5G40810	120.7280249	108.1338375	85.62662056	91.48451515	63.00342218	79.81470199	79.48527315	88.3493986	73.78326955	78.66956211	79.74819246	89.23447472	112.5656449	112.3126989
AT1G41880	315.4002435	225.8318061	150.4017243	122.9342739	104.8531039	81.75694439	79.4534956	79.10429746	81.6548996	58.1445594	126.1955547	125.1349183	178.6340855	198.1654154
AT3G27240	164.3533587	138.2230932	86.27452997	96.695214	97.09275101	91.22515524	102.9312519	122.0334133	88.81432149	97.28903849	118.0381595	136.2829877	174.2840932	181.8288519
AT4G16370	148.3726686	253.7048307	45.43048822	36.93610485	35.37247737	50.29785831	14.27162521	11.49019935	10.77179572	15.96611603	67.43652433	67.43492608	117.2940765	109.4005612
AT1G17880	400.0563602	354.3014132	203.6297825	223.2272438	169.6891406	194.48885	161.78748	153.7185693	139.3887261	143.0039598	220.9952849	225.1841784	269.8016037	279.5695507
AT5G17170	212.8200472	155.9947937	176.2313854	258.7774796	67.03749207	60.3701699	76.66175431	76.32034787	67.4641637	65.92355024	99.6669174	110.4764617	218.7208854	212.9348921
AT3G53980	68.26809153	51.96420727	319.4381896	174.0536748	448.7140678	523.2102333	252.7989314	407.0368996	185.3014162	177.2728561	159.8825094	196.401761	176.3944278	158.3838623
AT5G42740	67.53039603	65.30739749	52.06555915	54.26814975	53.7714199	52.32594706	65.64159261	55.37758337	67.59553754	76.93841527	68.82848336	85.11025652	87.27690542	87.11216874
AT1G13060	101.613562	116.7089037	80.47898648	95.17689284	93.64974566	104.6086984	94.03823489	121.2795156	103.5948941	112.0474705	145.5093242	161.2159086	209.7388396	188.1631904
AT4G19840	94.48862998	105.859053	147.5853892	148.5712689	151.9334133	155.4187424	107.2235309	125.847496	97.8267853	93.10223967	94.48908249	103.4306993	140.4007251	130.7494607
AT1G77490	60.24818003	70.02454604	89.86169689	100.9350617	65.77768677	74.79476512	72.72457179	73.7594125	74.2619749	85.83603029	67.68043227	56.95838969	58.11874525	49.43249569
AT3G06700	418.1592306	318.9601399	202.3787028	179.8792811	168.0707913	153.8595759	163.0580753	111.4829159	145.8347084	119.2437911	240.8441644	191.9208894	258.8444351	259.2155516
AT1G33600	81.91090919	70.27672357	104.0208363	108.8223361	17.86182598	18.65573134	12.28743613	12.71556925	102.2509479	94.29720187	102.2197193	99.08220538	59.03845131	76.62774058
AT1G14400	77.68212712	77.00745292	97.38019253	86.7368063	121.9635371	111.3422465	121.7991255	145.4344603	108.9764678	134.4238349	131.3677458	142.558849	112.3488523	116.5004554
AT3G22910	5.298528249	6.357227226	7.893246371	6.090254366	21.9560204	12.4492822	38.51688135	31.85984439	214.2910078	221.5478816	85.35284257	62.51062082	27.89938181	28.27227816
AT1G10390	45.18152181	47.72325745	30.94805344	32.30428504	38.20003335	41.95519047	42.56896909	40.95050857	56.31296647	63.55303256	61.86583235	55.46659337	50.51166202	55.83905388
AT1G32130	65.66452546	58.48811961	87.91543887	72.96583728	74.89044465	75.72064626	90.67758443	93.04774502	115.5852019	104.8066996	111.7825042	111.9554468	96.27940012	83.86548708
AT4G36530	98.51284685	111.1721509	81.3535891	104.3947766	105.9197955	115.2449897	107.9636991	111.9291433	98.01456877	95.07121491	106.0887891	110.6291878	116.8584064	119.9512686
AT2G23070	100.5662634	90.6449194	81.44124808	76.16391463	87.74907608	67.82644651	108.8398052	122.537911	107.5709927	106.1086289	122.7154781	121.8148503	99.33971337	97.48068341
AT3G61220	129.9055927	117.5089382	97.76248723	87.43181923	133.106793	129.0028771	107.4794921	101.746007	106.0777946	88.49323948	172.4044756	191.6565865	233.5645616	258.7526918
AT4G26690	45.16294082	48.95693505	55.68661074	59.61290436	26.5174144	33.77696077	27.63066651	17.60758438	99.23272499	103.1314946	96.02970517	94.45951411	68.96580062	85.98943604
AT1G19000	87.05623801	75.08255039	129.5869295	145.7966114	146.81306	109.4169338	139.2049116	140.7725541	54.54636797	46.72616405	70.61636708	95.91464284	91.95571277	90.78700739
AT2G35490	101.7616792	132.2457177	106.0913118	131.6258383	124.8920883	129.0150649	139.3559638	155.0318085	148.8444914	149.7560908	112.3692134	116.8909285	137.2659218	127.9447022
AT3G51950	82.2422666	91.55807373	72.6158939	69.9739851	34.66827289	42.31137092	19.26461521	23.03967705	16.15145937	16.69210255	66.41792959	69.03214738	104.4354316	101.6053714
AT4G02260	57.31832488	64.89194614	69.21787677	66.12432854	54.71459511	50.15970985	60.80070287	46.42105837	49.07727968	49.21916732	41.942858	39.24472103	49.61415769	54.47427745
AT2G42490	75.74475015	68.6434392	43.18110836	41.7122112	47.13874363	49.40471764	61.07752943	63.81926178	47.36921429	50.3870907	77.93371916	77.48481631	79.76014849	77.23962412
AT1G01650	24.48286856	29.80939451	95.35225524	84.40572348	92.86485401	77.8561071	67.48357172	69.43252785	94.01180932	96.9590365	53.72797737	46.65908629	40.25095719	36.68261369
